sliding_tackle,aggression,scaled_sliding_tackle,scaled_aggression
76.0,80.0,3.1975231286451353,4.72868964421965
64.0,68.0,2.6926510557011665,4.0193861975867025
35.0,49.0,1.4725435460865755,2.8963224070845355
73.0,69.0,3.0713051104091433,4.078494818139448
82.0,84.0,3.4499591651171198,4.9651241264306325
29.0,80.0,1.220107509614591,4.72868964421965
20.0,34.0,0.8414534549066146,2.0096930987933512
24.0,39.0,1.0097441458879375,2.3052362015570793
72.0,75.0,3.0292324376638122,4.433146541455922
73.0,65.0,3.0713051104091433,3.8420603359284655
64.0,76.0,2.6926510557011665,4.492255162008667
75.0,78.0,3.1554504558998047,4.610472403114159
37.0,65.0,1.556688891577237,3.8420603359284655
74.0,70.0,3.113377783154474,4.137603438692194
76.0,69.0,3.1975231286451353,4.078494818139448
28.0,54.0,1.1780348368692604,3.1918655098482636
62.0,72.0,2.608505710210505,4.255820679797685
63.0,66.0,2.650578382955836,3.9011689564812113
41.0,79.0,1.7249795825585599,4.669581023666904
14.0,45.0,0.5890174184346302,2.659887924873553
12.0,62.0,0.5048720729439687,3.6647344742702286
75.0,81.0,3.1554504558998047,4.787798264772396
28.0,60.0,1.1780348368692604,3.5465172331647374
69.0,65.0,2.9030144194278202,3.8420603359284655
77.0,77.0,3.239595801390466,4.551363782561413
83.0,88.0,3.4920318378624504,5.201558608641615
77.0,78.0,3.239595801390466,4.610472403114159
46.0,67.0,1.9353429462852134,3.9602775770339567
69.0,61.0,2.9030144194278202,3.6056258537174832
72.0,82.0,3.0292324376638122,4.846906885325141
60.0,70.0,2.524360364719844,4.137603438692194
45.0,36.0,1.8932702735398828,2.1279103398988424
28.0,58.0,1.1780348368692604,3.4282999920592463
40.0,75.0,1.6829069098132292,4.433146541455922
68.0,83.0,2.8609417466824896,4.906015505877887
78.0,86.0,3.2816684741357967,5.083341367536123
23.0,65.0,0.9676714731426067,3.8420603359284655
77.0,80.0,3.239595801390466,4.72868964421965
74.0,81.0,3.113377783154474,4.787798264772396
81.0,77.0,3.407886492371789,4.551363782561413
23.0,59.0,0.9676714731426067,3.4874086126119916
47.0,60.0,1.9774156190305443,3.5465172331647374
20.0,60.0,0.8414534549066146,3.5465172331647374
55.0,72.0,2.31399700099319,4.255820679797685
81.0,84.0,3.407886492371789,4.9651241264306325
76.0,72.0,3.1975231286451353,4.255820679797685
73.0,82.0,3.0713051104091433,4.846906885325141
40.0,65.0,1.6829069098132292,3.8420603359284655
76.0,75.0,3.1975231286451353,4.433146541455922
28.0,60.0,1.1780348368692604,3.5465172331647374
75.0,87.0,3.1554504558998047,5.142449988088869
36.0,51.0,1.5146162188319061,3.0145396481900266
32.0,65.0,1.3463255278505832,3.8420603359284655
44.0,33.0,1.851197600794552,1.9505844782406057
78.0,80.0,3.2816684741357967,4.72868964421965
21.0,41.0,0.8835261276519453,2.4234534426625705
74.0,75.0,3.113377783154474,4.433146541455922
30.0,68.0,1.262180182359922,4.0193861975867025
22.0,36.0,0.925598800397276,2.1279103398988424
76.0,88.0,3.1975231286451353,5.201558608641615
18.0,43.0,0.7573081094159531,2.5416706837680616
74.0,72.0,3.113377783154474,4.255820679797685
64.0,83.0,2.6926510557011665,4.906015505877887
72.0,75.0,3.0292324376638122,4.433146541455922
22.0,76.0,0.925598800397276,4.492255162008667
74.0,89.0,3.113377783154474,5.26066722919436
22.0,43.0,0.925598800397276,2.5416706837680616
32.0,49.0,1.3463255278505832,2.8963224070845355
77.0,76.0,3.239595801390466,4.492255162008667
79.0,83.0,3.3237411468811273,4.906015505877887
68.0,60.0,2.8609417466824896,3.5465172331647374
49.0,41.0,2.0615609645212056,2.4234534426625705
19.0,52.0,0.7993807821612838,3.0736482687427724
72.0,78.0,3.0292324376638122,4.610472403114159
71.0,81.0,2.9871597649184816,4.787798264772396
30.0,50.0,1.262180182359922,2.9554310276372813
31.0,74.0,1.3042528551052526,4.374037920903176
68.0,83.0,2.8609417466824896,4.906015505877887
77.0,84.0,3.239595801390466,4.9651241264306325
11.0,41.0,0.462799400198638,2.4234534426625705
71.0,76.0,2.9871597649184816,4.492255162008667
46.0,78.0,1.9353429462852134,4.610472403114159
74.0,82.0,3.113377783154474,4.846906885325141
75.0,71.0,3.1554504558998047,4.196712059244939
33.0,62.0,1.3883982005959141,3.6647344742702286
16.0,83.0,0.6731627639252916,4.906015505877887
76.0,70.0,3.1975231286451353,4.137603438692194
37.0,65.0,1.556688891577237,3.8420603359284655
76.0,81.0,3.1975231286451353,4.787798264772396
46.0,86.0,1.9353429462852134,5.083341367536123
74.0,81.0,3.113377783154474,4.787798264772396
55.0,64.0,2.31399700099319,3.7829517153757197
25.0,42.0,1.0518168186332681,2.4825620632153163
77.0,80.0,3.239595801390466,4.72868964421965
19.0,63.0,0.7993807821612838,3.7238430948229744
20.0,21.0,0.8414534549066146,1.2412810316076581
24.0,70.0,1.0097441458879375,4.137603438692194
75.0,63.0,3.1554504558998047,3.7238430948229744
12.0,31.0,0.5048720729439687,1.8323672371351143
80.0,82.0,3.3658138196264584,4.846906885325141
25.0,41.0,1.0518168186332681,2.4234534426625705
66.0,81.0,2.7767964011918282,4.787798264772396
60.0,62.0,2.524360364719844,3.6647344742702286
24.0,45.0,1.0097441458879375,2.659887924873553
78.0,80.0,3.2816684741357967,4.72868964421965
78.0,85.0,3.2816684741357967,5.024232746983378
46.0,59.0,1.9353429462852134,3.4874086126119916
76.0,89.0,3.1975231286451353,5.26066722919436
17.0,28.0,0.7152354366706224,1.6550413754768774
36.0,68.0,1.5146162188319061,4.0193861975867025
73.0,88.0,3.0713051104091433,5.201558608641615
38.0,83.0,1.5987615643225677,4.906015505877887
35.0,61.0,1.4725435460865755,3.6056258537174832
68.0,83.0,2.8609417466824896,4.906015505877887
10.0,29.0,0.4207267274533073,1.7141499960296231
17.0,40.0,0.7152354366706224,2.364344822109825
18.0,78.0,0.7573081094159531,4.610472403114159
22.0,57.0,0.925598800397276,3.3691913715065005
14.0,26.0,0.5890174184346302,1.5368241343713862
26.0,32.0,1.093889491378599,1.8914758576878599
73.0,80.0,3.0713051104091433,4.72868964421965
34.0,63.0,1.4304708733412448,3.7238430948229744
27.0,85.0,1.1359621641239297,5.024232746983378
37.0,42.0,1.556688891577237,2.4825620632153163
67.0,77.0,2.818869073937159,4.551363782561413
32.0,49.0,1.3463255278505832,2.8963224070845355
24.0,58.0,1.0097441458879375,3.4282999920592463
64.0,90.0,2.6926510557011665,5.319775849747106
70.0,81.0,2.945087092173151,4.787798264772396
27.0,33.0,1.1359621641239297,1.9505844782406057
77.0,75.0,3.239595801390466,4.433146541455922
68.0,72.0,2.8609417466824896,4.255820679797685
75.0,75.0,3.1554504558998047,4.433146541455922
40.0,78.0,1.6829069098132292,4.610472403114159
75.0,71.0,3.1554504558998047,4.196712059244939
28.0,65.0,1.1780348368692604,3.8420603359284655
27.0,80.0,1.1359621641239297,4.72868964421965
50.0,70.0,2.1036336372665363,4.137603438692194
44.0,46.0,1.851197600794552,2.7189965454262985
25.0,52.0,1.0518168186332681,3.0736482687427724
18.0,35.0,0.7573081094159531,2.068801719346097
15.0,40.0,0.631090091179961,2.364344822109825
25.0,43.0,1.0518168186332681,2.5416706837680616
24.0,50.0,1.0097441458879375,2.9554310276372813
78.0,83.0,3.2816684741357967,4.906015505877887
80.0,80.0,3.3658138196264584,4.72868964421965
78.0,76.0,3.2816684741357967,4.492255162008667
30.0,75.0,1.262180182359922,4.433146541455922
11.0,31.0,0.462799400198638,1.8323672371351143
15.0,72.0,0.631090091179961,4.255820679797685
33.0,62.0,1.3883982005959141,3.6647344742702286
12.0,34.0,0.5048720729439687,2.0096930987933512
23.0,24.0,0.9676714731426067,1.418606893265895
66.0,74.0,2.7767964011918282,4.374037920903176
23.0,41.0,0.9676714731426067,2.4234534426625705
12.0,37.0,0.5048720729439687,2.187018960451588
75.0,75.0,3.1554504558998047,4.433146541455922
67.0,84.0,2.818869073937159,4.9651241264306325
61.0,62.0,2.5664330374651745,3.6647344742702286
74.0,79.0,3.113377783154474,4.669581023666904
71.0,79.0,2.9871597649184816,4.669581023666904
76.0,87.0,3.1975231286451353,5.142449988088869
62.0,64.0,2.608505710210505,3.7829517153757197
29.0,78.0,1.220107509614591,4.610472403114159
81.0,66.0,3.407886492371789,3.9011689564812113
42.0,50.0,1.7670522553038905,2.9554310276372813
81.0,93.0,3.407886492371789,5.497101711405343
78.0,76.0,3.2816684741357967,4.492255162008667
47.0,55.0,1.9774156190305443,3.2509741304010094
72.0,80.0,3.0292324376638122,4.72868964421965
73.0,72.0,3.0713051104091433,4.255820679797685
68.0,68.0,2.8609417466824896,4.0193861975867025
52.0,68.0,2.187778982757198,4.0193861975867025
74.0,82.0,3.113377783154474,4.846906885325141
70.0,78.0,2.945087092173151,4.610472403114159
76.0,74.0,3.1975231286451353,4.374037920903176
21.0,63.0,0.8835261276519453,3.7238430948229744
19.0,67.0,0.7993807821612838,3.9602775770339567
42.0,57.0,1.7670522553038905,3.3691913715065005
45.0,65.0,1.8932702735398828,3.8420603359284655
49.0,59.0,2.0615609645212056,3.4874086126119916
20.0,70.0,0.8414534549066146,4.137603438692194
22.0,57.0,0.925598800397276,3.3691913715065005
55.0,67.0,2.31399700099319,3.9602775770339567
35.0,70.0,1.4725435460865755,4.137603438692194
36.0,42.0,1.5146162188319061,2.4825620632153163
78.0,70.0,3.2816684741357967,4.137603438692194
74.0,78.0,3.113377783154474,4.610472403114159
67.0,80.0,2.818869073937159,4.72868964421965
22.0,63.0,0.925598800397276,3.7238430948229744
11.0,24.0,0.462799400198638,1.418606893265895
48.0,79.0,2.019488291775875,4.669581023666904
74.0,86.0,3.113377783154474,5.083341367536123
53.0,59.0,2.2298516555025287,3.4874086126119916
76.0,66.0,3.1975231286451353,3.9011689564812113
76.0,76.0,3.1975231286451353,4.492255162008667
75.0,75.0,3.1554504558998047,4.433146541455922
72.0,75.0,3.0292324376638122,4.433146541455922
73.0,79.0,3.0713051104091433,4.669581023666904
39.0,67.0,1.6408342370678983,3.9602775770339567
80.0,80.0,3.3658138196264584,4.72868964421965
71.0,58.0,2.9871597649184816,3.4282999920592463
37.0,41.0,1.556688891577237,2.4234534426625705
72.0,90.0,3.0292324376638122,5.319775849747106
78.0,81.0,3.2816684741357967,4.787798264772396
68.0,82.0,2.8609417466824896,4.846906885325141
77.0,77.0,3.239595801390466,4.551363782561413
64.0,88.0,2.6926510557011665,5.201558608641615
33.0,66.0,1.3883982005959141,3.9011689564812113
75.0,85.0,3.1554504558998047,5.024232746983378
63.0,78.0,2.650578382955836,4.610472403114159
73.0,70.0,3.0713051104091433,4.137603438692194
16.0,35.0,0.6731627639252916,2.068801719346097
56.0,49.0,2.3560696737385207,2.8963224070845355
23.0,27.0,0.9676714731426067,1.5959327549241318
78.0,74.0,3.2816684741357967,4.374037920903176
33.0,55.0,1.3883982005959141,3.2509741304010094
78.0,75.0,3.2816684741357967,4.433146541455922
8.0,41.0,0.3365813819626458,2.4234534426625705
25.0,50.0,1.0518168186332681,2.9554310276372813
18.0,40.0,0.7573081094159531,2.364344822109825
75.0,89.0,3.1554504558998047,5.26066722919436
28.0,83.0,1.1780348368692604,4.906015505877887
77.0,68.0,3.239595801390466,4.0193861975867025
72.0,92.0,3.0292324376638122,5.437993090852597
12.0,38.0,0.5048720729439687,2.2461275810043335
68.0,73.0,2.8609417466824896,4.31492930035043
52.0,68.0,2.187778982757198,4.0193861975867025
28.0,45.0,1.1780348368692604,2.659887924873553
68.0,76.0,2.8609417466824896,4.492255162008667
68.0,79.0,2.8609417466824896,4.669581023666904
72.0,79.0,3.0292324376638122,4.669581023666904
57.0,60.0,2.3981423464838514,3.5465172331647374
23.0,48.0,0.9676714731426067,2.83721378653179
64.0,70.0,2.6926510557011665,4.137603438692194
76.0,74.0,3.1975231286451353,4.374037920903176
35.0,59.0,1.4725435460865755,3.4874086126119916
28.0,80.0,1.1780348368692604,4.72868964421965
77.0,76.0,3.239595801390466,4.492255162008667
51.0,69.0,2.145706310011867,4.078494818139448
78.0,66.0,3.2816684741357967,3.9011689564812113
58.0,60.0,2.440215019229182,3.5465172331647374
24.0,70.0,1.0097441458879375,4.137603438692194
73.0,76.0,3.0713051104091433,4.492255162008667
74.0,74.0,3.113377783154474,4.374037920903176
76.0,88.0,3.1975231286451353,5.201558608641615
24.0,52.0,1.0097441458879375,3.0736482687427724
23.0,50.0,0.9676714731426067,2.9554310276372813
38.0,60.0,1.5987615643225677,3.5465172331647374
32.0,47.0,1.3463255278505832,2.7781051659790443
75.0,76.0,3.1554504558998047,4.492255162008667
27.0,52.0,1.1359621641239297,3.0736482687427724
22.0,32.0,0.925598800397276,1.8914758576878599
53.0,80.0,2.2298516555025287,4.72868964421965
69.0,75.0,2.9030144194278202,4.433146541455922
77.0,75.0,3.239595801390466,4.433146541455922
73.0,69.0,3.0713051104091433,4.078494818139448
77.0,69.0,3.239595801390466,4.078494818139448
75.0,79.0,3.1554504558998047,4.669581023666904
73.0,85.0,3.0713051104091433,5.024232746983378
33.0,28.0,1.3883982005959141,1.6550413754768774
29.0,65.0,1.220107509614591,3.8420603359284655
73.0,72.0,3.0713051104091433,4.255820679797685
77.0,80.0,3.239595801390466,4.72868964421965
76.0,76.0,3.1975231286451353,4.492255162008667
58.0,75.0,2.440215019229182,4.433146541455922
77.0,74.0,3.239595801390466,4.374037920903176
78.0,77.0,3.2816684741357967,4.551363782561413
66.0,81.0,2.7767964011918282,4.787798264772396
79.0,68.0,3.3237411468811273,4.0193861975867025
12.0,33.0,0.5048720729439687,1.9505844782406057
75.0,79.0,3.1554504558998047,4.669581023666904
68.0,80.0,2.8609417466824896,4.72868964421965
57.0,77.0,2.3981423464838514,4.551363782561413
24.0,50.0,1.0097441458879375,2.9554310276372813
11.0,25.0,0.462799400198638,1.4777155138186406
15.0,20.0,0.631090091179961,1.1821724110549126
29.0,59.0,1.220107509614591,3.4874086126119916
27.0,80.0,1.1359621641239297,4.72868964421965
74.0,69.0,3.113377783154474,4.078494818139448
68.0,85.0,2.8609417466824896,5.024232746983378
75.0,85.0,3.1554504558998047,5.024232746983378
77.0,75.0,3.239595801390466,4.433146541455922
70.0,61.0,2.945087092173151,3.6056258537174832
61.0,64.0,2.5664330374651745,3.7829517153757197
20.0,41.0,0.8414534549066146,2.4234534426625705
70.0,87.0,2.945087092173151,5.142449988088869
76.0,79.0,3.1975231286451353,4.669581023666904
71.0,72.0,2.9871597649184816,4.255820679797685
76.0,76.0,3.1975231286451353,4.492255162008667
48.0,60.0,2.019488291775875,3.5465172331647374
29.0,55.0,1.220107509614591,3.2509741304010094
78.0,72.0,3.2816684741357967,4.255820679797685
71.0,68.0,2.9871597649184816,4.0193861975867025
15.0,37.0,0.631090091179961,2.187018960451588
72.0,82.0,3.0292324376638122,4.846906885325141
74.0,74.0,3.113377783154474,4.374037920903176
52.0,49.0,2.187778982757198,2.8963224070845355
71.0,70.0,2.9871597649184816,4.137603438692194
76.0,74.0,3.1975231286451353,4.374037920903176
58.0,66.0,2.440215019229182,3.9011689564812113
78.0,78.0,3.2816684741357967,4.610472403114159
26.0,74.0,1.093889491378599,4.374037920903176
22.0,44.0,0.925598800397276,2.6007793043208074
77.0,79.0,3.239595801390466,4.669581023666904
71.0,72.0,2.9871597649184816,4.255820679797685
20.0,40.0,0.8414534549066146,2.364344822109825
68.0,67.0,2.8609417466824896,3.9602775770339567
68.0,88.0,2.8609417466824896,5.201558608641615
40.0,65.0,1.6829069098132292,3.8420603359284655
64.0,71.0,2.6926510557011665,4.196712059244939
55.0,63.0,2.31399700099319,3.7238430948229744
19.0,57.0,0.7993807821612838,3.3691913715065005
35.0,35.0,1.4725435460865755,2.068801719346097
23.0,62.0,0.9676714731426067,3.6647344742702286
74.0,75.0,3.113377783154474,4.433146541455922
10.0,21.0,0.4207267274533073,1.2412810316076581
76.0,80.0,3.1975231286451353,4.72868964421965
80.0,46.0,3.3658138196264584,2.7189965454262985
11.0,11.0,0.462799400198638,0.6501948260802018
78.0,91.0,3.2816684741357967,5.378884470299852
20.0,50.0,0.8414534549066146,2.9554310276372813
73.0,80.0,3.0713051104091433,4.72868964421965
75.0,74.0,3.1554504558998047,4.374037920903176
76.0,83.0,3.1975231286451353,4.906015505877887
74.0,70.0,3.113377783154474,4.137603438692194
47.0,87.0,1.9774156190305443,5.142449988088869
77.0,78.0,3.239595801390466,4.610472403114159
14.0,52.0,0.5890174184346302,3.0736482687427724
76.0,70.0,3.1975231286451353,4.137603438692194
63.0,72.0,2.650578382955836,4.255820679797685
69.0,66.0,2.9030144194278202,3.9011689564812113
73.0,81.0,3.0713051104091433,4.787798264772396
18.0,61.0,0.7573081094159531,3.6056258537174832
18.0,46.0,0.7573081094159531,2.7189965454262985
70.0,76.0,2.945087092173151,4.492255162008667
66.0,76.0,2.7767964011918282,4.492255162008667
67.0,81.0,2.818869073937159,4.787798264772396
77.0,78.0,3.239595801390466,4.610472403114159
75.0,78.0,3.1554504558998047,4.610472403114159
15.0,28.0,0.631090091179961,1.6550413754768774
48.0,47.0,2.019488291775875,2.7781051659790443
15.0,17.0,0.631090091179961,1.0048465493966756
54.0,63.0,2.2719243282478594,3.7238430948229744
73.0,65.0,3.0713051104091433,3.8420603359284655
72.0,76.0,3.0292324376638122,4.492255162008667
65.0,80.0,2.734723728446497,4.72868964421965
22.0,73.0,0.925598800397276,4.31492930035043
59.0,61.0,2.482287691974513,3.6056258537174832
26.0,38.0,1.093889491378599,2.2461275810043335
71.0,76.0,2.9871597649184816,4.492255162008667
17.0,45.0,0.7152354366706224,2.659887924873553
10.0,36.0,0.4207267274533073,2.1279103398988424
53.0,59.0,2.2298516555025287,3.4874086126119916
66.0,77.0,2.7767964011918282,4.551363782561413
29.0,51.0,1.220107509614591,3.0145396481900266
69.0,81.0,2.9030144194278202,4.787798264772396
77.0,72.0,3.239595801390466,4.255820679797685
22.0,67.0,0.925598800397276,3.9602775770339567
68.0,69.0,2.8609417466824896,4.078494818139448
16.0,40.0,0.6731627639252916,2.364344822109825
74.0,74.0,3.113377783154474,4.374037920903176
74.0,81.0,3.113377783154474,4.787798264772396
13.0,42.0,0.5469447456892995,2.4825620632153163
75.0,68.0,3.1554504558998047,4.0193861975867025
76.0,75.0,3.1975231286451353,4.433146541455922
30.0,75.0,1.262180182359922,4.433146541455922
74.0,67.0,3.113377783154474,3.9602775770339567
71.0,67.0,2.9871597649184816,3.9602775770339567
68.0,80.0,2.8609417466824896,4.72868964421965
74.0,82.0,3.113377783154474,4.846906885325141
54.0,59.0,2.2719243282478594,3.4874086126119916
77.0,70.0,3.239595801390466,4.137603438692194
53.0,70.0,2.2298516555025287,4.137603438692194
30.0,39.0,1.262180182359922,2.3052362015570793
34.0,48.0,1.4304708733412448,2.83721378653179
69.0,84.0,2.9030144194278202,4.9651241264306325
69.0,75.0,2.9030144194278202,4.433146541455922
16.0,88.0,0.6731627639252916,5.201558608641615
75.0,84.0,3.1554504558998047,4.9651241264306325
76.0,78.0,3.1975231286451353,4.610472403114159
73.0,66.0,3.0713051104091433,3.9011689564812113
20.0,28.0,0.8414534549066146,1.6550413754768774
58.0,68.0,2.440215019229182,4.0193861975867025
76.0,72.0,3.1975231286451353,4.255820679797685
76.0,75.0,3.1975231286451353,4.433146541455922
58.0,62.0,2.440215019229182,3.6647344742702286
12.0,33.0,0.5048720729439687,1.9505844782406057
21.0,32.0,0.8835261276519453,1.8914758576878599
74.0,76.0,3.113377783154474,4.492255162008667
46.0,36.0,1.9353429462852134,2.1279103398988424
44.0,70.0,1.851197600794552,4.137603438692194
75.0,76.0,3.1554504558998047,4.492255162008667
9.0,26.0,0.37865405470797653,1.5368241343713862
23.0,76.0,0.9676714731426067,4.492255162008667
71.0,76.0,2.9871597649184816,4.492255162008667
75.0,71.0,3.1554504558998047,4.196712059244939
55.0,60.0,2.31399700099319,3.5465172331647374
15.0,57.0,0.631090091179961,3.3691913715065005
20.0,72.0,0.8414534549066146,4.255820679797685
69.0,74.0,2.9030144194278202,4.374037920903176
59.0,67.0,2.482287691974513,3.9602775770339567
41.0,82.0,1.7249795825585599,4.846906885325141
42.0,57.0,1.7670522553038905,3.3691913715065005
14.0,63.0,0.5890174184346302,3.7238430948229744
37.0,53.0,1.556688891577237,3.132756889295518
16.0,49.0,0.6731627639252916,2.8963224070845355
64.0,72.0,2.6926510557011665,4.255820679797685
77.0,67.0,3.239595801390466,3.9602775770339567
36.0,67.0,1.5146162188319061,3.9602775770339567
73.0,74.0,3.0713051104091433,4.374037920903176
42.0,39.0,1.7670522553038905,2.3052362015570793
73.0,64.0,3.0713051104091433,3.7829517153757197
26.0,55.0,1.093889491378599,3.2509741304010094
76.0,75.0,3.1975231286451353,4.433146541455922
17.0,31.0,0.7152354366706224,1.8323672371351143
74.0,61.0,3.113377783154474,3.6056258537174832
72.0,88.0,3.0292324376638122,5.201558608641615
75.0,69.0,3.1554504558998047,4.078494818139448
70.0,68.0,2.945087092173151,4.0193861975867025
28.0,71.0,1.1780348368692604,4.196712059244939
77.0,81.0,3.239595801390466,4.787798264772396
75.0,77.0,3.1554504558998047,4.551363782561413
77.0,71.0,3.239595801390466,4.196712059244939
75.0,88.0,3.1554504558998047,5.201558608641615
74.0,73.0,3.113377783154474,4.31492930035043
61.0,86.0,2.5664330374651745,5.083341367536123
73.0,87.0,3.0713051104091433,5.142449988088869
39.0,45.0,1.6408342370678983,2.659887924873553
74.0,82.0,3.113377783154474,4.846906885325141
72.0,78.0,3.0292324376638122,4.610472403114159
71.0,88.0,2.9871597649184816,5.201558608641615
63.0,72.0,2.650578382955836,4.255820679797685
80.0,75.0,3.3658138196264584,4.433146541455922
59.0,80.0,2.482287691974513,4.72868964421965
54.0,50.0,2.2719243282478594,2.9554310276372813
11.0,40.0,0.462799400198638,2.364344822109825
66.0,74.0,2.7767964011918282,4.374037920903176
74.0,85.0,3.113377783154474,5.024232746983378
72.0,80.0,3.0292324376638122,4.72868964421965
25.0,53.0,1.0518168186332681,3.132756889295518
65.0,67.0,2.734723728446497,3.9602775770339567
76.0,88.0,3.1975231286451353,5.201558608641615
36.0,60.0,1.5146162188319061,3.5465172331647374
40.0,68.0,1.6829069098132292,4.0193861975867025
22.0,48.0,0.925598800397276,2.83721378653179
23.0,70.0,0.9676714731426067,4.137603438692194
19.0,23.0,0.7993807821612838,1.3594982727131493
72.0,72.0,3.0292324376638122,4.255820679797685
75.0,86.0,3.1554504558998047,5.083341367536123
78.0,76.0,3.2816684741357967,4.492255162008667
32.0,31.0,1.3463255278505832,1.8323672371351143
58.0,66.0,2.440215019229182,3.9011689564812113
76.0,60.0,3.1975231286451353,3.5465172331647374
66.0,71.0,2.7767964011918282,4.196712059244939
22.0,59.0,0.925598800397276,3.4874086126119916
72.0,87.0,3.0292324376638122,5.142449988088869
23.0,65.0,0.9676714731426067,3.8420603359284655
78.0,72.0,3.2816684741357967,4.255820679797685
74.0,68.0,3.113377783154474,4.0193861975867025
79.0,77.0,3.3237411468811273,4.551363782561413
76.0,85.0,3.1975231286451353,5.024232746983378
76.0,78.0,3.1975231286451353,4.610472403114159
76.0,70.0,3.1975231286451353,4.137603438692194
23.0,78.0,0.9676714731426067,4.610472403114159
73.0,72.0,3.0713051104091433,4.255820679797685
69.0,50.0,2.9030144194278202,2.9554310276372813
30.0,34.0,1.262180182359922,2.0096930987933512
69.0,61.0,2.9030144194278202,3.6056258537174832
81.0,88.0,3.407886492371789,5.201558608641615
44.0,43.0,1.851197600794552,2.5416706837680616
70.0,70.0,2.945087092173151,4.137603438692194
63.0,58.0,2.650578382955836,3.4282999920592463
24.0,68.0,1.0097441458879375,4.0193861975867025
21.0,46.0,0.8835261276519453,2.7189965454262985
75.0,77.0,3.1554504558998047,4.551363782561413
72.0,62.0,3.0292324376638122,3.6647344742702286
74.0,73.0,3.113377783154474,4.31492930035043
69.0,60.0,2.9030144194278202,3.5465172331647374
75.0,73.0,3.1554504558998047,4.31492930035043
78.0,80.0,3.2816684741357967,4.72868964421965
24.0,44.0,1.0097441458879375,2.6007793043208074
34.0,74.0,1.4304708733412448,4.374037920903176
75.0,82.0,3.1554504558998047,4.846906885325141
70.0,76.0,2.945087092173151,4.492255162008667
72.0,76.0,3.0292324376638122,4.492255162008667
63.0,69.0,2.650578382955836,4.078494818139448
25.0,79.0,1.0518168186332681,4.669581023666904
72.0,93.0,3.0292324376638122,5.497101711405343
74.0,81.0,3.113377783154474,4.787798264772396
70.0,74.0,2.945087092173151,4.374037920903176
76.0,82.0,3.1975231286451353,4.846906885325141
28.0,74.0,1.1780348368692604,4.374037920903176
60.0,70.0,2.524360364719844,4.137603438692194
75.0,74.0,3.1554504558998047,4.374037920903176
22.0,72.0,0.925598800397276,4.255820679797685
68.0,82.0,2.8609417466824896,4.846906885325141
30.0,41.0,1.262180182359922,2.4234534426625705
24.0,33.0,1.0097441458879375,1.9505844782406057
28.0,80.0,1.1780348368692604,4.72868964421965
74.0,81.0,3.113377783154474,4.787798264772396
77.0,60.0,3.239595801390466,3.5465172331647374
22.0,35.0,0.925598800397276,2.068801719346097
77.0,67.0,3.239595801390466,3.9602775770339567
21.0,33.0,0.8835261276519453,1.9505844782406057
18.0,51.0,0.7573081094159531,3.0145396481900266
22.0,36.0,0.925598800397276,2.1279103398988424
12.0,77.0,0.5048720729439687,4.551363782561413
73.0,62.0,3.0713051104091433,3.6647344742702286
19.0,72.0,0.7993807821612838,4.255820679797685
38.0,63.0,1.5987615643225677,3.7238430948229744
15.0,82.0,0.631090091179961,4.846906885325141
11.0,19.0,0.462799400198638,1.1230637905021668
74.0,73.0,3.113377783154474,4.31492930035043
68.0,83.0,2.8609417466824896,4.906015505877887
19.0,43.0,0.7993807821612838,2.5416706837680616
14.0,41.0,0.5890174184346302,2.4234534426625705
74.0,81.0,3.113377783154474,4.787798264772396
15.0,22.0,0.631090091179961,1.3003896521604037
32.0,44.0,1.3463255278505832,2.6007793043208074
73.0,76.0,3.0713051104091433,4.492255162008667
13.0,46.0,0.5469447456892995,2.7189965454262985
74.0,82.0,3.113377783154474,4.846906885325141
23.0,47.0,0.9676714731426067,2.7781051659790443
76.0,84.0,3.1975231286451353,4.9651241264306325
72.0,70.0,3.0292324376638122,4.137603438692194
39.0,49.0,1.6408342370678983,2.8963224070845355
78.0,89.0,3.2816684741357967,5.26066722919436
38.0,66.0,1.5987615643225677,3.9011689564812113
22.0,28.0,0.925598800397276,1.6550413754768774
13.0,27.0,0.5469447456892995,1.5959327549241318
75.0,82.0,3.1554504558998047,4.846906885325141
46.0,67.0,1.9353429462852134,3.9602775770339567
68.0,72.0,2.8609417466824896,4.255820679797685
76.0,73.0,3.1975231286451353,4.31492930035043
22.0,48.0,0.925598800397276,2.83721378653179
76.0,72.0,3.1975231286451353,4.255820679797685
58.0,71.0,2.440215019229182,4.196712059244939
68.0,64.0,2.8609417466824896,3.7829517153757197
32.0,31.0,1.3463255278505832,1.8323672371351143
11.0,37.0,0.462799400198638,2.187018960451588
26.0,72.0,1.093889491378599,4.255820679797685
77.0,71.0,3.239595801390466,4.196712059244939
15.0,65.0,0.631090091179961,3.8420603359284655
70.0,80.0,2.945087092173151,4.72868964421965
32.0,79.0,1.3463255278505832,4.669581023666904
25.0,73.0,1.0518168186332681,4.31492930035043
23.0,65.0,0.9676714731426067,3.8420603359284655
69.0,70.0,2.9030144194278202,4.137603438692194
33.0,51.0,1.3883982005959141,3.0145396481900266
66.0,72.0,2.7767964011918282,4.255820679797685
18.0,39.0,0.7573081094159531,2.3052362015570793
74.0,75.0,3.113377783154474,4.433146541455922
78.0,75.0,3.2816684741357967,4.433146541455922
23.0,48.0,0.9676714731426067,2.83721378653179
44.0,43.0,1.851197600794552,2.5416706837680616
