red,blue,green,scaled_red,scaled_blue,scaled_green
57.0,114.0,95.0,0.8008691291960621,2.014400604033888,1.5531752072493648
78.0,-108.0,124.0,1.0959261767946114,-1.9083795196110518,2.027302375778118
-109.0,-31.0,-58.0,-1.5314865803924698,-0.5477756028513204,-0.9482543370575068
112.0,-22.0,-59.0,1.5736375871922625,-0.3887439762170661,-0.9646035497653949
112.0,-18.0,-59.0,1.5736375871922625,-0.3180632532685086,-0.9646035497653949
110.0,-13.0,-60.0,1.5455369159924006,-0.22971234958281178,-0.980952762473283
110.0,-9.0,-60.0,1.5455369159924006,-0.1590316266342543,-0.980952762473283
110.0,-13.0,-60.0,1.5455369159924006,-0.22971234958281178,-0.980952762473283
112.0,-16.0,-60.0,1.5736375871922625,-0.2827228917942299,-0.980952762473283
110.0,-22.0,-58.0,1.5455369159924006,-0.3887439762170661,-0.9482543370575068
109.0,-22.0,-57.0,1.5314865803924698,-0.3887439762170661,-0.9319051243496188
119.0,-12.0,-47.0,1.671989936391779,-0.2120421688456724,-0.7684129972707383
105.0,-28.0,-62.0,1.4752852379927461,-0.4947650606399023,-1.013651187889059
124.0,-28.0,-57.0,1.7422416143914334,-0.4947650606399023,-0.9319051243496188
110.0,-76.0,-95.0,1.5455369159924006,-1.342933736022592,-1.5531752072493648
0.0,23.0,15.0,0.0,0.40641415695420546,0.24523819061832075
25.0,3.0,0.0,0.35125838999827286,0.0530105422114181,0.0
105.0,44.0,45.0,1.4752852379927461,0.7774879524341322,0.7357145718549623
-86.0,87.0,91.0,-1.2083288615940586,1.537305724131125,1.4877783564178124
-62.0,80.0,85.0,-0.8711208071957167,1.4136144589711495,1.3896830801704843
-62.0,80.0,85.0,-0.8711208071957167,1.4136144589711495,1.3896830801704843
-62.0,80.0,85.0,-0.8711208071957167,1.4136144589711495,1.3896830801704843
-60.0,80.0,84.0,-0.8430201359958549,1.4136144589711495,1.3733338674625961
-56.0,82.0,82.0,-0.7868187935961313,1.4489548204454281,1.34063544204682
-53.0,82.0,80.0,-0.7446677867963385,1.4489548204454281,1.307937016631044
-53.0,82.0,80.0,-0.7446677867963385,1.4489548204454281,1.307937016631044
-56.0,82.0,82.0,-0.7868187935961313,1.4489548204454281,1.34063544204682
-67.0,77.0,80.0,-0.9413724851953713,1.3606039167597312,1.307937016631044
-79.0,68.0,72.0,-1.1099765123945422,1.201572290125477,1.1771433149679396
-82.0,65.0,69.0,-1.152127519194335,1.1485617479140589,1.1280956768442754
-71.0,73.0,76.0,-0.9975738275950949,1.289923193811174,1.2425401657994917
-60.0,79.0,83.0,-0.8430201359958549,1.3959442782340101,1.3569846547547082
-58.0,80.0,83.0,-0.8149194647959931,1.4136144589711495,1.3569846547547082
-62.0,77.0,81.0,-0.8711208071957167,1.3606039167597312,1.324286229338932
-65.0,75.0,79.0,-0.9132718139955095,1.3252635552854526,1.2915878039231559
-60.0,74.0,78.0,-0.8430201359958549,1.3075933745483133,1.275238591215268
-62.0,74.0,79.0,-0.8711208071957167,1.3075933745483133,1.2915878039231559
-62.0,74.0,79.0,-0.8711208071957167,1.3075933745483133,1.2915878039231559
-60.0,76.0,78.0,-0.8430201359958549,1.342933736022592,1.275238591215268
-58.0,79.0,78.0,-0.8149194647959931,1.3959442782340101,1.275238591215268
-55.0,79.0,77.0,-0.7727684579962003,1.3959442782340101,1.2588893785073798
-54.0,80.0,76.0,-0.7587181223962693,1.4136144589711495,1.2425401657994917
-54.0,80.0,76.0,-0.7587181223962693,1.4136144589711495,1.2425401657994917
-47.0,89.0,86.0,-0.660365773196753,1.5726460856054036,1.4060322928783722
-55.0,86.0,85.0,-0.7727684579962003,1.5196355433939857,1.3896830801704843
-73.0,69.0,71.0,-1.0256744987949569,1.2192424708626164,1.1607941022600514
-84.0,61.0,64.0,-1.180228190394197,1.0778810249655013,1.0463496133048351
-69.0,71.0,75.0,-0.9694731563952331,1.254582832336895,1.2261909530916038
-56.0,80.0,82.0,-0.7868187935961313,1.4136144589711495,1.34063544204682
-53.0,79.0,79.0,-0.7446677867963385,1.3959442782340101,1.2915878039231559
-48.0,80.0,78.0,-0.6744161087966839,1.4136144589711495,1.275238591215268
-56.0,78.0,82.0,-0.7868187935961313,1.3782740974968706,1.34063544204682
-60.0,79.0,83.0,-0.8430201359958549,1.3959442782340101,1.3569846547547082
-61.0,81.0,83.0,-0.8570704715957858,1.4312846397082888,1.3569846547547082
-60.0,80.0,80.0,-0.8430201359958549,1.4136144589711495,1.307937016631044
-57.0,78.0,79.0,-0.8008691291960621,1.3782740974968706,1.2915878039231559
-54.0,77.0,80.0,-0.7587181223962693,1.3606039167597312,1.307937016631044
-63.0,81.0,84.0,-0.8851711427956477,1.4312846397082888,1.3733338674625961
-76.0,89.0,90.0,-1.0678255055947494,1.5726460856054036,1.4714291437099245
-125.0,69.0,70.0,-1.7562919499913643,1.2192424708626164,1.1444448895521635
42.0,2.0,2.0,0.5901140951970985,0.035340361474278735,0.0326984254157761
0.0,19.0,11.0,0.0,0.335733434005648,0.17984133978676856
42.0,87.0,74.0,0.5901140951970985,1.537305724131125,1.2098417403837156
-120.0,-40.0,-62.0,-1.6860402719917098,-0.7068072294855747,-1.013651187889059
116.0,-30.0,-59.0,1.6298389295919862,-0.530105422114181,-0.9646035497653949
111.0,-18.0,-50.0,1.5595872515923315,-0.3180632532685086,-0.8174606353944025
106.0,-19.0,-51.0,1.489335573592677,-0.335733434005648,-0.8338098481022905
110.0,-17.0,-49.0,1.5455369159924006,-0.30039307253136927,-0.8011114226865145
106.0,-25.0,-55.0,1.489335573592677,-0.4417545184284842,-0.8992066989338428
117.0,-17.0,-45.0,1.643889265191917,-0.30039307253136927,-0.7357145718549623
115.0,-27.0,-56.0,1.615788593992055,-0.47709487990276295,-0.9155559116417308
108.0,-45.0,-74.0,1.5174362447925387,-0.7951581331712715,-1.2098417403837156
-122.0,-34.0,-62.0,-1.7141409431915715,-0.6007861450627385,-1.013651187889059
-108.0,-35.0,-61.0,-1.5174362447925387,-0.6184563257998779,-0.997301975181171
103.0,-84.0,-109.0,1.4471845667928842,-1.4842951819197068,-1.7820641851597974
54.0,123.0,100.0,0.7587181223962693,2.1734322306681424,1.634921270788805
28.0,101.0,78.0,0.39340939679806564,1.784688254451076,1.275238591215268
35.0,70.0,57.0,0.491761745997582,1.2369126515997557,0.9319051243496188
83.0,110.0,100.0,1.1661778547942658,1.9437198810853304,1.634921270788805
67.0,84.0,78.0,0.9413724851953713,1.4842951819197068,1.275238591215268
18.0,25.0,22.0,0.25290604079875645,0.4417545184284842,0.3596826795735371
4.0,4.0,4.0,0.05620134239972366,0.07068072294855747,0.0653968508315522
4.0,7.0,5.0,0.05620134239972366,0.12369126515997557,0.08174606353944025
6.0,13.0,10.0,0.08430201359958549,0.22971234958281178,0.1634921270788805
14.0,27.0,21.0,0.19670469839903282,0.47709487990276295,0.34333346686564903
0.0,14.0,7.0,0.0,0.24738253031995114,0.11444448895521635
74.0,90.0,83.0,1.0397248343948877,1.590316266342543,1.3569846547547082
115.0,-127.0,124.0,1.615788593992055,-2.2441129536166997,2.027302375778118
46.0,63.0,57.0,0.6463154375968221,1.1132213864397802,0.9319051243496188
0.0,20.0,10.0,0.0,0.35340361474278736,0.1634921270788805
0.0,34.0,19.0,0.0,0.6007861450627385,0.3106350414498729
38.0,91.0,70.0,0.5339127527973747,1.6079864470796825,1.1444448895521635
-109.0,-48.0,-71.0,-1.5314865803924698,-0.8481686753826896,-1.1607941022600514
113.0,-27.0,-58.0,1.5876879227921934,-0.47709487990276295,-0.9482543370575068
122.0,-12.0,-49.0,1.7141409431915715,-0.2120421688456724,-0.8011114226865145
114.0,-12.0,-55.0,1.6017382583921242,-0.2120421688456724,-0.8992066989338428
104.0,-18.0,-64.0,1.461234902392815,-0.3180632532685086,-1.0463496133048351
110.0,-14.0,-59.0,1.5455369159924006,-0.24738253031995114,-0.9646035497653949
113.0,-17.0,-55.0,1.5876879227921934,-0.30039307253136927,-0.8992066989338428
111.0,-22.0,-56.0,1.5595872515923315,-0.3887439762170661,-0.9155559116417308
113.0,-19.0,-53.0,1.5876879227921934,-0.335733434005648,-0.8665082735180666
106.0,-23.0,-57.0,1.489335573592677,-0.40641415695420546,-0.9319051243496188
111.0,-21.0,-55.0,1.5595872515923315,-0.3710737954799267,-0.8992066989338428
119.0,-30.0,-57.0,1.671989936391779,-0.530105422114181,-0.9319051243496188
111.0,-71.0,-88.0,1.5595872515923315,-1.254582832336895,-1.4387307182941484
0.0,19.0,13.0,0.0,0.335733434005648,0.21253976520254464
17.0,0.0,0.0,0.23885570519882554,0.0,0.0
97.0,39.0,42.0,1.3628825531932987,0.6891370487484353,0.6866669337312981
-85.0,89.0,93.0,-1.1942785259941278,1.5726460856054036,1.5204767818335887
-58.0,82.0,82.0,-0.8149194647959931,1.4489548204454281,1.34063544204682
-59.0,82.0,83.0,-0.8289698003959239,1.4489548204454281,1.3569846547547082
-59.0,82.0,83.0,-0.8289698003959239,1.4489548204454281,1.3569846547547082
-58.0,82.0,82.0,-0.8149194647959931,1.4489548204454281,1.34063544204682
-55.0,82.0,81.0,-0.7727684579962003,1.4489548204454281,1.324286229338932
-52.0,82.0,80.0,-0.7306174511964075,1.4489548204454281,1.307937016631044
-52.0,82.0,80.0,-0.7306174511964075,1.4489548204454281,1.307937016631044
-56.0,83.0,81.0,-0.7868187935961313,1.4666250011825674,1.324286229338932
-54.0,91.0,92.0,-0.7587181223962693,1.6079864470796825,1.5041275691257006
-94.0,56.0,60.0,-1.320731546393506,0.9895301212798046,0.980952762473283
-128.0,24.0,29.0,-1.798442956791157,0.4240843376913448,0.4741271685287534
-58.0,94.0,96.0,-0.8149194647959931,1.6609969892911005,1.5695244199572527
-74.0,77.0,78.0,-1.0397248343948877,1.3606039167597312,1.275238591215268
-71.0,80.0,81.0,-0.9975738275950949,1.4136144589711495,1.324286229338932
-61.0,90.0,91.0,-0.8570704715957858,1.590316266342543,1.4877783564178124
-67.0,87.0,86.0,-0.9413724851953713,1.537305724131125,1.4060322928783722
-66.0,88.0,90.0,-0.9273221495954403,1.5549759048682643,1.4714291437099245
-72.0,83.0,86.0,-1.0116241631950258,1.4666250011825674,1.4060322928783722
-75.0,82.0,83.0,-1.0537751699948186,1.4489548204454281,1.3569846547547082
-71.0,85.0,85.0,-0.9975738275950949,1.5019653626568463,1.3896830801704843
-63.0,92.0,88.0,-0.8851711427956477,1.6256566278168219,1.4387307182941484
-56.0,95.0,89.0,-0.7868187935961313,1.6786671700282398,1.4550799310020364
-56.0,92.0,85.0,-0.7868187935961313,1.6256566278168219,1.3896830801704843
-60.0,88.0,81.0,-0.8430201359958549,1.5549759048682643,1.324286229338932
-63.0,86.0,80.0,-0.8851711427956477,1.5196355433939857,1.307937016631044
-58.0,96.0,92.0,-0.8149194647959931,1.6963373507653792,1.5041275691257006
-83.0,71.0,70.0,-1.1661778547942658,1.254582832336895,1.1444448895521635
-127.0,25.0,27.0,-1.7843926211912262,0.4417545184284842,0.44142874311297736
-70.0,78.0,81.0,-0.983523491995164,1.3782740974968706,1.324286229338932
-60.0,80.0,80.0,-0.8430201359958549,1.4136144589711495,1.307937016631044
-45.0,86.0,85.0,-0.6322651019968911,1.5196355433939857,1.3896830801704843
-41.0,83.0,82.0,-0.5760637595971675,1.4666250011825674,1.34063544204682
-53.0,82.0,83.0,-0.7446677867963385,1.4489548204454281,1.3569846547547082
-57.0,83.0,83.0,-0.8008691291960621,1.4666250011825674,1.3569846547547082
-58.0,84.0,84.0,-0.8149194647959931,1.4842951819197068,1.3733338674625961
-55.0,83.0,83.0,-0.7727684579962003,1.4666250011825674,1.3569846547547082
-52.0,81.0,82.0,-0.7306174511964075,1.4312846397082888,1.34063544204682
-50.0,82.0,82.0,-0.7025167799965457,1.4489548204454281,1.34063544204682
-56.0,85.0,86.0,-0.7868187935961313,1.5019653626568463,1.4060322928783722
-71.0,93.0,94.0,-0.9975738275950949,1.6433268085539612,1.5368259945414766
-115.0,76.0,75.0,-1.615788593992055,1.342933736022592,1.2261909530916038
43.0,0.0,0.0,0.6041644307970293,0.0,0.0
0.0,19.0,14.0,0.0,0.335733434005648,0.2288889779104327
40.0,84.0,74.0,0.5620134239972366,1.4842951819197068,1.2098417403837156
-125.0,-45.0,-64.0,-1.7562919499913643,-0.7951581331712715,-1.0463496133048351
109.0,-34.0,-61.0,1.5314865803924698,-0.6007861450627385,-0.997301975181171
105.0,-21.0,-52.0,1.4752852379927461,-0.3710737954799267,-0.8501590608101786
104.0,-20.0,-52.0,1.461234902392815,-0.35340361474278736,-0.8501590608101786
108.0,-20.0,-49.0,1.5174362447925387,-0.35340361474278736,-0.8011114226865145
106.0,-29.0,-54.0,1.489335573592677,-0.5124352413770417,-0.8828574862259547
96.0,-46.0,-70.0,1.3488322175933678,-0.8128283139084109,-1.1444448895521635
122.0,-33.0,-56.0,1.7141409431915715,-0.5831159643255991,-0.9155559116417308
-114.0,-29.0,-49.0,-1.6017382583921242,-0.5124352413770417,-0.8011114226865145
105.0,-83.0,-103.0,1.4752852379927461,-1.4666250011825674,-1.6839689089124692
88.0,-112.0,125.0,1.2364295327939205,-1.979060242559609,2.0436515884860063
74.0,126.0,107.0,1.0397248343948877,2.2264427728795604,1.7493657597440213
24.0,80.0,61.0,0.33720805439834195,1.4136144589711495,0.997301975181171
31.0,92.0,72.0,0.43556040359785836,1.6256566278168219,1.1771433149679396
-128.0,-91.0,-105.0,-1.798442956791157,-1.6079864470796825,-1.7166673343282453
64.0,94.0,82.0,0.8992214783955785,1.6609969892911005,1.34063544204682
22.0,39.0,33.0,0.30910738319848013,0.6891370487484353,0.5395240193603056
2.0,10.0,7.0,0.02810067119986183,0.17670180737139368,0.11444448895521635
3.0,4.0,5.0,0.042151006799792744,0.07068072294855747,0.08174606353944025
12.0,17.0,16.0,0.16860402719917097,0.30039307253136927,0.2615874033262088
5.0,14.0,10.0,0.07025167799965458,0.24738253031995114,0.1634921270788805
0.0,12.0,5.0,0.0,0.2120421688456724,0.08174606353944025
0.0,9.0,2.0,0.0,0.1590316266342543,0.0326984254157761
77.0,90.0,84.0,1.0818758411946805,1.590316266342543,1.3733338674625961
69.0,78.0,74.0,0.9694731563952331,1.3782740974968706,1.2098417403837156
17.0,28.0,25.0,0.23885570519882554,0.4947650606399023,0.40873031769720125
56.0,73.0,67.0,0.7868187935961313,1.289923193811174,1.0953972514284993
69.0,99.0,87.0,0.9694731563952331,1.7493478929767974,1.4223815055862603
31.0,74.0,57.0,0.43556040359785836,1.3075933745483133,0.9319051243496188
51.0,102.0,82.0,0.7165671155964767,1.8023584351882156,1.34063544204682
106.0,-39.0,-64.0,1.489335573592677,-0.6891370487484353,-1.0463496133048351
119.0,-20.0,-50.0,1.671989936391779,-0.35340361474278736,-0.8174606353944025
114.0,-15.0,-52.0,1.6017382583921242,-0.2650527110570905,-0.8501590608101786
104.0,-19.0,-60.0,1.461234902392815,-0.335733434005648,-0.980952762473283
109.0,-16.0,-55.0,1.5314865803924698,-0.2827228917942299,-0.8992066989338428
111.0,-20.0,-55.0,1.5595872515923315,-0.35340361474278736,-0.8992066989338428
107.0,-25.0,-59.0,1.5033859091926078,-0.4417545184284842,-0.9646035497653949
110.0,-22.0,-56.0,1.5455369159924006,-0.3887439762170661,-0.9155559116417308
106.0,-24.0,-57.0,1.489335573592677,-0.4240843376913448,-0.9319051243496188
111.0,-21.0,-55.0,1.5595872515923315,-0.3710737954799267,-0.8992066989338428
119.0,-30.0,-57.0,1.671989936391779,-0.530105422114181,-0.9319051243496188
110.0,-71.0,-87.0,1.5455369159924006,-1.254582832336895,-1.4223815055862603
0.0,19.0,14.0,0.0,0.335733434005648,0.2288889779104327
15.0,0.0,0.0,0.21075503399896373,0.0,0.0
96.0,39.0,43.0,1.3488322175933678,0.6891370487484353,0.7030161464391861
-87.0,89.0,94.0,-1.2223791971939897,1.5726460856054036,1.5368259945414766
-52.0,83.0,79.0,-0.7306174511964075,1.4666250011825674,1.2915878039231559
-53.0,83.0,80.0,-0.7446677867963385,1.4666250011825674,1.307937016631044
-55.0,83.0,81.0,-0.7727684579962003,1.4666250011825674,1.324286229338932
-53.0,83.0,80.0,-0.7446677867963385,1.4666250011825674,1.307937016631044
-51.0,83.0,79.0,-0.7165671155964767,1.4666250011825674,1.2915878039231559
-49.0,83.0,78.0,-0.6884664443966149,1.4666250011825674,1.275238591215268
-51.0,83.0,79.0,-0.7165671155964767,1.4666250011825674,1.2915878039231559
-56.0,83.0,81.0,-0.7868187935961313,1.4666250011825674,1.324286229338932
-62.0,88.0,88.0,-0.8711208071957167,1.5549759048682643,1.4387307182941484
-97.0,62.0,64.0,-1.3628825531932987,1.0955512057026409,1.0463496133048351
99.0,8.0,9.0,1.3909832243931606,0.14136144589711494,0.14714291437099244
-84.0,83.0,84.0,-1.180228190394197,1.4666250011825674,1.3733338674625961
-74.0,93.0,94.0,-1.0397248343948877,1.6433268085539612,1.5368259945414766
-82.0,87.0,85.0,-1.152127519194335,1.537305724131125,1.3896830801704843
-81.0,90.0,86.0,-1.1380771835944041,1.590316266342543,1.4060322928783722
-103.0,70.0,67.0,-1.4471845667928842,1.2369126515997557,1.0953972514284993
-122.0,65.0,69.0,-1.7141409431915715,1.1485617479140589,1.1280956768442754
127.0,61.0,63.0,1.7843926211912262,1.0778810249655013,1.0300004005969472
121.0,54.0,56.0,1.7000906075916407,0.9541897598055259,0.9155559116417308
122.0,55.0,54.0,1.7141409431915715,0.9718599405426652,0.8828574862259547
-124.0,63.0,60.0,-1.7422416143914334,1.1132213864397802,0.980952762473283
-104.0,77.0,71.0,-1.461234902392815,1.3606039167597312,1.1607941022600514
-85.0,90.0,84.0,-1.1942785259941278,1.590316266342543,1.3733338674625961
-73.0,99.0,92.0,-1.0256744987949569,1.7493478929767974,1.5041275691257006
-82.0,91.0,85.0,-1.152127519194335,1.6079864470796825,1.3896830801704843
-65.0,108.0,105.0,-0.9132718139955095,1.9083795196110518,1.7166673343282453
-105.0,67.0,67.0,-1.4752852379927461,1.1839021093883377,1.0953972514284993
96.0,9.0,10.0,1.3488322175933678,0.1590316266342543,0.1634921270788805
-83.0,77.0,79.0,-1.1661778547942658,1.3606039167597312,1.2915878039231559
-61.0,85.0,87.0,-0.8570704715957858,1.5019653626568463,1.4223815055862603
-54.0,79.0,80.0,-0.7587181223962693,1.3959442782340101,1.307937016631044
-51.0,75.0,75.0,-0.7165671155964767,1.3252635552854526,1.2261909530916038
-50.0,84.0,82.0,-0.7025167799965457,1.4842951819197068,1.34063544204682
-52.0,84.0,81.0,-0.7306174511964075,1.4842951819197068,1.324286229338932
-54.0,84.0,82.0,-0.7587181223962693,1.4842951819197068,1.34063544204682
-52.0,84.0,81.0,-0.7306174511964075,1.4842951819197068,1.324286229338932
-50.0,83.0,80.0,-0.7025167799965457,1.4666250011825674,1.307937016631044
-47.0,82.0,81.0,-0.660365773196753,1.4489548204454281,1.324286229338932
-53.0,86.0,84.0,-0.7446677867963385,1.5196355433939857,1.3733338674625961
-69.0,93.0,91.0,-0.9694731563952331,1.6433268085539612,1.4877783564178124
-112.0,77.0,73.0,-1.5736375871922625,1.3606039167597312,1.1934925276758277
45.0,0.0,0.0,0.6322651019968911,0.0,0.0
0.0,10.0,7.0,0.0,0.17670180737139368,0.11444448895521635
34.0,77.0,68.0,0.4777114103976511,1.3606039167597312,1.1117464641363874
126.0,-51.0,-69.0,1.7703422855912954,-0.9011792175941078,-1.1280956768442754
108.0,-37.0,-62.0,1.5174362447925387,-0.6537966872741566,-1.013651187889059
108.0,-18.0,-49.0,1.5174362447925387,-0.3180632532685086,-0.8011114226865145
107.0,-17.0,-49.0,1.5033859091926078,-0.30039307253136927,-0.8011114226865145
109.0,-20.0,-49.0,1.5314865803924698,-0.35340361474278736,-0.8011114226865145
107.0,-33.0,-59.0,1.5033859091926078,-0.5831159643255991,-0.9646035497653949
-126.0,-23.0,-44.0,-1.7703422855912954,-0.40641415695420546,-0.7193653591470742
119.0,-50.0,-69.0,1.671989936391779,-0.8835090368569684,-1.1280956768442754
84.0,-103.0,-119.0,1.180228190394197,-1.820028615925355,-1.9455563122386779
42.0,92.0,78.0,0.5901140951970985,1.6256566278168219,1.275238591215268
51.0,92.0,77.0,0.7165671155964767,1.6256566278168219,1.2588893785073798
41.0,82.0,67.0,0.5760637595971675,1.4489548204454281,1.0953972514284993
27.0,76.0,58.0,0.3793590611981347,1.342933736022592,0.9482543370575068
102.0,-98.0,-117.0,1.4331342311929534,-1.731677712239658,-1.9128578868229018
108.0,-107.0,-125.0,1.5174362447925387,-1.8907093388739122,-2.0436515884860063
21.0,54.0,38.0,0.2950570475985492,0.9541897598055259,0.6212700828997458
16.0,35.0,26.0,0.22480536959889463,0.6184563257998779,0.4250795304050893
31.0,39.0,34.0,0.43556040359785836,0.6891370487484353,0.5558732320681937
10.0,12.0,10.0,0.14050335599930916,0.2120421688456724,0.1634921270788805
2.0,5.0,3.0,0.02810067119986183,0.08835090368569684,0.049047638123664146
7.0,16.0,12.0,0.09835234919951641,0.2827228917942299,0.19619055249465658
21.0,37.0,30.0,0.2950570475985492,0.6537966872741566,0.4904763812366415
6.0,22.0,15.0,0.08430201359958549,0.3887439762170661,0.24523819061832075
15.0,26.0,23.0,0.21075503399896373,0.45942469916562356,0.37603189228142514
11.0,18.0,15.0,0.15455369159924007,0.3180632532685086,0.24523819061832075
0.0,3.0,2.0,0.0,0.0530105422114181,0.0326984254157761
13.0,24.0,21.0,0.18265436279910188,0.4240843376913448,0.34333346686564903
73.0,96.0,87.0,1.0256744987949569,1.6963373507653792,1.4223815055862603
90.0,126.0,112.0,1.2645302039937822,2.2264427728795604,1.8311118232834616
28.0,74.0,55.0,0.39340939679806564,1.3075933745483133,0.8992066989338428
93.0,-59.0,-81.0,1.306681210793575,-1.0425406634912227,-1.324286229338932
111.0,-32.0,-59.0,1.5595872515923315,-0.5654457835884598,-0.9646035497653949
114.0,-19.0,-53.0,1.6017382583921242,-0.335733434005648,-0.8665082735180666
107.0,-20.0,-57.0,1.5033859091926078,-0.35340361474278736,-0.9319051243496188
111.0,-16.0,-53.0,1.5595872515923315,-0.2827228917942299,-0.8665082735180666
111.0,-19.0,-52.0,1.5595872515923315,-0.335733434005648,-0.8501590608101786
108.0,-26.0,-57.0,1.5174362447925387,-0.45942469916562356,-0.9319051243496188
109.0,-25.0,-56.0,1.5314865803924698,-0.4417545184284842,-0.9155559116417308
108.0,-24.0,-58.0,1.5174362447925387,-0.4240843376913448,-0.9482543370575068
112.0,-21.0,-55.0,1.5736375871922625,-0.3710737954799267,-0.8992066989338428
119.0,-30.0,-57.0,1.671989936391779,-0.530105422114181,-0.9319051243496188
111.0,-71.0,-88.0,1.5595872515923315,-1.254582832336895,-1.4387307182941484
0.0,21.0,13.0,0.0,0.3710737954799267,0.21253976520254464
17.0,0.0,0.0,0.23885570519882554,0.0,0.0
97.0,39.0,42.0,1.3628825531932987,0.6891370487484353,0.6866669337312981
-85.0,89.0,93.0,-1.1942785259941278,1.5726460856054036,1.5204767818335887
-49.0,85.0,77.0,-0.6884664443966149,1.5019653626568463,1.2588893785073798
-52.0,85.0,79.0,-0.7306174511964075,1.5019653626568463,1.2915878039231559
-53.0,85.0,80.0,-0.7446677867963385,1.5019653626568463,1.307937016631044
-53.0,83.0,80.0,-0.7446677867963385,1.4666250011825674,1.307937016631044
-51.0,83.0,79.0,-0.7165671155964767,1.4666250011825674,1.2915878039231559
-49.0,83.0,78.0,-0.6884664443966149,1.4666250011825674,1.275238591215268
-52.0,85.0,79.0,-0.7306174511964075,1.5019653626568463,1.2915878039231559
-59.0,85.0,82.0,-0.8289698003959239,1.5019653626568463,1.34063544204682
-73.0,83.0,83.0,-1.0256744987949569,1.4666250011825674,1.3569846547547082
-99.0,69.0,72.0,-1.3909832243931606,1.2192424708626164,1.1771433149679396
74.0,0.0,0.0,1.0397248343948877,0.0,0.0
-120.0,64.0,66.0,-1.6860402719917098,1.1308915671769195,1.0790480387206112
-93.0,96.0,95.0,-1.306681210793575,1.6963373507653792,1.5531752072493648
-125.0,67.0,65.0,-1.7562919499913643,1.1839021093883377,1.0626988260127233
99.0,38.0,34.0,1.3909832243931606,0.671466868011296,0.5558732320681937
64.0,7.0,2.0,0.8992214783955785,0.12369126515997557,0.0326984254157761
30.0,0.0,3.0,0.42151006799792745,0.0,0.049047638123664146
29.0,0.0,1.0,0.40745973239799654,0.0,0.01634921270788805
28.0,0.0,0.0,0.39340939679806564,0.0,0.0
28.0,0.0,0.0,0.39340939679806564,0.0,0.0
35.0,0.0,0.0,0.491761745997582,0.0,0.0
51.0,8.0,7.0,0.7165671155964767,0.14136144589711494,0.11444448895521635
71.0,21.0,19.0,0.9975738275950949,0.3710737954799267,0.3106350414498729
86.0,31.0,27.0,1.2083288615940586,0.5477756028513204,0.44142874311297736
-127.0,72.0,70.0,-1.7843926211912262,1.2722530130740344,1.1444448895521635
-90.0,107.0,108.0,-1.2645302039937822,1.8907093388739122,1.7657149724519094
124.0,64.0,66.0,1.7422416143914334,1.1308915671769195,1.0790480387206112
69.0,2.0,4.0,0.9694731563952331,0.035340361474278735,0.0653968508315522
-95.0,78.0,82.0,-1.334781881993437,1.3782740974968706,1.34063544204682
-59.0,96.0,99.0,-0.8289698003959239,1.6963373507653792,1.6185720580809169
-60.0,80.0,80.0,-0.8430201359958549,1.4136144589711495,1.307937016631044
-51.0,78.0,80.0,-0.7165671155964767,1.3782740974968706,1.307937016631044
-48.0,83.0,79.0,-0.6744161087966839,1.4666250011825674,1.2915878039231559
-50.0,84.0,80.0,-0.7025167799965457,1.4842951819197068,1.307937016631044
-51.0,86.0,80.0,-0.7165671155964767,1.5196355433939857,1.307937016631044
-50.0,86.0,79.0,-0.7025167799965457,1.5196355433939857,1.2915878039231559
-47.0,84.0,78.0,-0.660365773196753,1.4842951819197068,1.275238591215268
-46.0,84.0,79.0,-0.6463154375968221,1.4842951819197068,1.2915878039231559
-52.0,88.0,83.0,-0.7306174511964075,1.5549759048682643,1.3569846547547082
-67.0,95.0,90.0,-0.9413724851953713,1.6786671700282398,1.4714291437099245
-112.0,79.0,73.0,-1.5736375871922625,1.3959442782340101,1.1934925276758277
45.0,2.0,0.0,0.6322651019968911,0.035340361474278735,0.0
0.0,5.0,4.0,0.0,0.08835090368569684,0.0653968508315522
34.0,76.0,67.0,0.4777114103976511,1.342933736022592,1.0953972514284993
-125.0,-48.0,-66.0,-1.7562919499913643,-0.8481686753826896,-1.0790480387206112
114.0,-30.0,-58.0,1.6017382583921242,-0.530105422114181,-0.9482543370575068
114.0,-12.0,-45.0,1.6017382583921242,-0.2120421688456724,-0.7357145718549623
109.0,-17.0,-50.0,1.5314865803924698,-0.30039307253136927,-0.8174606353944025
107.0,-27.0,-58.0,1.5033859091926078,-0.47709487990276295,-0.9482543370575068
98.0,-48.0,-74.0,1.3769328887932297,-0.8481686753826896,-1.2098417403837156
77.0,-85.0,-107.0,1.0818758411946805,-1.5019653626568463,-1.7493657597440213
39.0,114.0,98.0,0.5479630883973057,2.014400604033888,1.602222845373029
0.0,52.0,40.0,0.0,0.9188493983312471,0.653968508315522
5.0,44.0,33.0,0.07025167799965458,0.7774879524341322,0.5395240193603056
3.0,34.0,23.0,0.042151006799792744,0.6007861450627385,0.37603189228142514
7.0,44.0,30.0,0.09835234919951641,0.7774879524341322,0.4904763812366415
77.0,-127.0,110.0,1.0818758411946805,-2.2441129536166997,1.7984133978676855
-124.0,-63.0,-83.0,-1.7422416143914334,-1.1132213864397802,-1.3569846547547082
2.0,46.0,22.0,0.02810067119986183,0.8128283139084109,0.3596826795735371
81.0,115.0,96.0,1.1380771835944041,2.0320707847710273,1.5695244199572527
